task_id,config,agent,model,reasoning,snapshot,raw_pass,judge_pass,compile,tests_passed,tests_run,req_satisfied,req_total,duration_s,cost_usd,output_tokens,steps,compile_calls,compile_errors,files_edited
ue_task_0049,Gemini 3.1 Pro (High),antigravity-cli,Gemini 3.1 Pro (High),default,ue_task_0049_antigravity-cli_20260624_181618,0,,0,0,0,,,579.0,4.93738,17370,46,,,2
ue_task_0050,Gemini 3.1 Pro (High),antigravity-cli,Gemini 3.1 Pro (High),default,ue_task_0050_antigravity-cli_20260624_183902,1,0,1,2,2,6,8,649.3,4.774789,14525,41,,,2
ue_task_0051,Gemini 3.1 Pro (High),antigravity-cli,Gemini 3.1 Pro (High),default,ue_task_0051_antigravity-cli_20260630_040953,1,1,1,3,3,9,9,409.1,2.385975,8265,29,,,0
ue_task_0052,Gemini 3.1 Pro (High),antigravity-cli,Gemini 3.1 Pro (High),default,ue_task_0052_antigravity-cli_20260630_042120,0,1,1,1,2,10,10,429.0,2.385975,8265,29,,,4
ue_task_0053,Gemini 3.1 Pro (High),antigravity-cli,Gemini 3.1 Pro (High),default,ue_task_0053_antigravity-cli_20260630_043923,0,0,1,0,3,6,9,864.2,5.183325,17955,63,,,3
ue_task_0054,Gemini 3.1 Pro (High),antigravity-cli,Gemini 3.1 Pro (High),default,ue_task_0054_antigravity-cli_20260630_044719,1,1,1,3,3,8,8,206.4,1.727775,5985,21,,,0
ue_task_0055,Gemini 3.1 Pro (High),antigravity-cli,Gemini 3.1 Pro (High),default,ue_task_0055_antigravity-cli_20260630_045925,0,0,1,0,2,0,7,404.7,3.45555,11970,42,,,0
ue_task_0056,Gemini 3.1 Pro (High),antigravity-cli,Gemini 3.1 Pro (High),default,ue_task_0056_antigravity-cli_20260630_050753,1,1,1,10,10,10,10,220.3,2.13915,7410,26,,,0
ue_task_0057,Gemini 3.1 Pro (High),antigravity-cli,Gemini 3.1 Pro (High),default,ue_task_0057_antigravity-cli_20260624_195123,0,0,1,0,2,1,8,631.8,3.926813,11710,43,,,2
ue_task_0058,Gemini 3.1 Pro (High),antigravity-cli,Gemini 3.1 Pro (High),default,ue_task_0058_antigravity-cli_20260624_201104,1,0,1,1,1,5,7,542.9,3.041953,9299,59,,,1
ue_task_0059,Gemini 3.1 Pro (High),antigravity-cli,Gemini 3.1 Pro (High),default,ue_task_0059_antigravity-cli_20260624_202713,1,0,1,1,1,4,8,536.5,4.662581,15198,35,,,2
ue_task_0060,Gemini 3.1 Pro (High),antigravity-cli,Gemini 3.1 Pro (High),default,ue_task_0060_antigravity-cli_20260630_051820,0,0,1,0,1,0,8,281.8,2.7150749999999997,9405,33,,,4
ue_task_0061,Gemini 3.1 Pro (High),antigravity-cli,Gemini 3.1 Pro (High),default,ue_task_0061_antigravity-cli_20260630_052755,1,1,1,1,1,9,9,212.5,2.3037,7980,28,,,0
ue_task_0062,Gemini 3.1 Pro (High),antigravity-cli,Gemini 3.1 Pro (High),default,ue_task_0062_antigravity-cli_20260630_053856,0,0,1,0,1,5,8,365.7,2.3037,7980,28,,,1
ue_task_0063,Gemini 3.1 Pro (High),antigravity-cli,Gemini 3.1 Pro (High),default,ue_task_0063_antigravity-cli_20260624_211825,1,0,1,3,3,7,13,466.5,1.797814,6671,24,,,2
ue_task_0064,Gemini 3.1 Pro (High),antigravity-cli,Gemini 3.1 Pro (High),default,ue_task_0064_antigravity-cli_20260630_055052,0,0,1,0,3,1,10,440.6,2.6328,9120,32,,,0
ue_task_0065,Gemini 3.1 Pro (High),antigravity-cli,Gemini 3.1 Pro (High),default,ue_task_0065_antigravity-cli_20260630_060227,1,1,1,1,1,11,11,391.5,4.2783,14820,52,,,0
ue_task_0067,Gemini 3.1 Pro (High),antigravity-cli,Gemini 3.1 Pro (High),default,ue_task_0067_antigravity-cli_20260630_063854,1,1,1,1,1,7,7,815.4,4.689674999999999,16245,57,,,2
ue_task_0068,Gemini 3.1 Pro (High),antigravity-cli,Gemini 3.1 Pro (High),default,ue_task_0068_antigravity-cli_20260630_065237,1,1,1,1,1,7,7,414.7,2.879625,9975,35,,,0
ue_task_0069,Gemini 3.1 Pro (High),antigravity-cli,Gemini 3.1 Pro (High),default,ue_task_0069_antigravity-cli_20260624_235027,0,,0,0,0,,,457.5,6.574741,17831,75,,,3
ue_task_0070,Gemini 3.1 Pro (High),antigravity-cli,Gemini 3.1 Pro (High),default,ue_task_0070_antigravity-cli_20260630_070906,0,0,1,1,2,9,10,556.0,4.8542250000000005,16815,59,,,0
ue_task_0071,Gemini 3.1 Pro (High),antigravity-cli,Gemini 3.1 Pro (High),default,ue_task_0071_antigravity-cli_20260630_072036,1,1,1,2,2,7,7,319.9,2.9619000000000004,10260,36,,,3
ue_task_0072,Gemini 3.1 Pro (High),antigravity-cli,Gemini 3.1 Pro (High),default,ue_task_0072_antigravity-cli_20260630_073253,0,0,1,0,6,0,11,425.7,3.044175,10545,37,,,0
ue_task_0074,Gemini 3.1 Pro (High),antigravity-cli,Gemini 3.1 Pro (High),default,ue_task_0074_antigravity-cli_20260630_080728,0,0,1,0,3,7,10,465.2,2.7973500000000002,9690,34,,,3
ue_task_0075,Gemini 3.1 Pro (High),antigravity-cli,Gemini 3.1 Pro (High),default,ue_task_0075_antigravity-cli_20260630_082408,0,0,1,0,2,0,10,580.5,1.727775,5985,21,,,0
ue_task_0077,Gemini 3.1 Pro (High),antigravity-cli,Gemini 3.1 Pro (High),default,ue_task_0077_antigravity-cli_20260630_084933,0,,0,0,0,,,485.8,4.1137500000000005,14250,50,,,0
ue_task_0078,Gemini 3.1 Pro (High),antigravity-cli,Gemini 3.1 Pro (High),default,ue_task_0078_antigravity-cli_20260630_090110,0,,0,0,0,,,402.4,3.3732750000000005,11685,41,,,3
ue_task_0079,Gemini 3.1 Pro (High),antigravity-cli,Gemini 3.1 Pro (High),default,ue_task_0079_antigravity-cli_20260630_091919,0,,0,0,0,,,812.0,3.3732750000000005,11685,41,,,2
ue_task_0080,Gemini 3.1 Pro (High),antigravity-cli,Gemini 3.1 Pro (High),default,ue_task_0080_antigravity-cli_20260630_093429,0,0,1,1,7,2,7,630.3,3.044175,10545,37,,,2
ue_task_0081,Gemini 3.1 Pro (High),antigravity-cli,Gemini 3.1 Pro (High),default,ue_task_0081_antigravity-cli_20260630_094705,1,1,1,6,6,9,9,401.2,3.291,11400,40,,,2
ue_task_0082,Gemini 3.1 Pro (High),antigravity-cli,Gemini 3.1 Pro (High),default,ue_task_0082_antigravity-cli_20260630_095658,1,1,1,3,3,9,9,321.1,2.3037,7980,28,,,1
ue_task_0083,Gemini 3.1 Pro (High),antigravity-cli,Gemini 3.1 Pro (High),default,ue_task_0083_antigravity-cli_20260630_100520,1,1,1,3,3,9,9,308.6,3.3732750000000005,11685,41,,,3
ue_task_0085,Gemini 3.1 Pro (High),antigravity-cli,Gemini 3.1 Pro (High),default,ue_task_0085_antigravity-cli_20260630_102125,0,0,1,0,3,5,9,350.8,3.044175,10545,37,,,1
ue_task_0086,Gemini 3.1 Pro (High),antigravity-cli,Gemini 3.1 Pro (High),default,ue_task_0086_antigravity-cli_20260630_104846,0,0,1,0,3,0,9,1427.3,2.13915,7410,26,,,0
ue_task_0087,Gemini 3.1 Pro (High),antigravity-cli,Gemini 3.1 Pro (High),default,ue_task_0087_antigravity-cli_20260630_105834,0,0,1,0,3,3,8,404.2,5.183325,17955,63,,,3
ue_task_0088,Gemini 3.1 Pro (High),antigravity-cli,Gemini 3.1 Pro (High),default,ue_task_0088_antigravity-cli_20260630_110447,0,0,1,0,1,0,9,177.6,1.9746,6840,24,,,0
ue_task_0089,Gemini 3.1 Pro (High),antigravity-cli,Gemini 3.1 Pro (High),default,ue_task_0089_antigravity-cli_20260630_111445,1,1,1,1,1,9,9,382.8,2.6328,9120,32,,,0
ue_task_0090,Gemini 3.1 Pro (High),antigravity-cli,Gemini 3.1 Pro (High),default,ue_task_0090_antigravity-cli_20260630_035515,0,0,1,0,1,3,8,535.2,3.044175,10545,37,,,6
ue_task_0091,Gemini 3.1 Pro (High),antigravity-cli,Gemini 3.1 Pro (High),default,ue_task_0091_antigravity-cli_20260701_065500,1,1,1,1,1,8,8,808.9,3.537825,12255,43,,,7
ue_task_0092,Gemini 3.1 Pro (High),antigravity-cli,Gemini 3.1 Pro (High),default,ue_task_0092_antigravity-cli_20260630_050439,0,0,1,0,1,6,9,383.5,4.6074,15960,56,,,4
ue_task_0093,Gemini 3.1 Pro (High),antigravity-cli,Gemini 3.1 Pro (High),default,ue_task_0093_antigravity-cli_20260630_051248,0,0,1,0,1,0,8,272.0,2.385975,8265,29,,,1
ue_task_0094,Gemini 3.1 Pro (High),antigravity-cli,Gemini 3.1 Pro (High),default,ue_task_0094_antigravity-cli_20260630_053415,0,,0,0,0,,,1092.5,2.385975,8265,29,,,0
ue_task_0095,Gemini 3.1 Pro (High),antigravity-cli,Gemini 3.1 Pro (High),default,ue_task_0095_antigravity-cli_20260630_054449,0,0,1,0,1,0,8,244.3,2.385975,8265,29,,,0
ue_task_0096,Gemini 3.1 Pro (High),antigravity-cli,Gemini 3.1 Pro (High),default,ue_task_0096_antigravity-cli_20260630_055919,0,0,1,0,1,0,8,476.6,4.196025000000001,14535,51,,,0
ue_task_0097,Gemini 3.1 Pro (High),antigravity-cli,Gemini 3.1 Pro (High),default,ue_task_0097_antigravity-cli_20260630_061608,0,0,1,0,1,7,9,611.1,3.537825,12255,43,,,2
ue_task_0098,Gemini 3.1 Pro (High),antigravity-cli,Gemini 3.1 Pro (High),default,ue_task_0098_antigravity-cli_20260630_062412,0,0,1,0,1,0,7,217.9,2.221425,7695,27,,,0
ue_task_0099,Gemini 3.1 Pro (High),antigravity-cli,Gemini 3.1 Pro (High),default,ue_task_0099_antigravity-cli_20260630_063245,1,0,1,1,1,7,8,316.3,4.031475,13965,49,,,9
ue_task_0100,Gemini 3.1 Pro (High),antigravity-cli,Gemini 3.1 Pro (High),default,ue_task_0100_antigravity-cli_20260630_064448,0,,0,0,0,,,483.7,4.8542250000000005,16815,59,,,0
ue_task_0101,Gemini 3.1 Pro (High),antigravity-cli,Gemini 3.1 Pro (High),default,ue_task_0101_antigravity-cli_20260630_065209,0,,0,0,0,,,258.5,1.3164,4560,16,,,8
ue_task_0102,Gemini 3.1 Pro (High),antigravity-cli,Gemini 3.1 Pro (High),default,ue_task_0102_antigravity-cli_20260630_070611,0,0,1,0,1,3,8,640.7,4.1137500000000005,14250,50,,,5
ue_task_0103,Gemini 3.1 Pro (High),antigravity-cli,Gemini 3.1 Pro (High),default,ue_task_0103_antigravity-cli_20260630_071751,1,0,1,2,2,8,10,458.4,3.12645,10830,38,,,6
ue_task_0104,Gemini 3.1 Pro (High),antigravity-cli,Gemini 3.1 Pro (High),default,ue_task_0104_antigravity-cli_20260630_073146,0,0,1,0,1,0,8,572.8,5.676975,19665,69,,,0
ue_task_0105,Gemini 3.1 Pro (High),antigravity-cli,Gemini 3.1 Pro (High),default,ue_task_0105_antigravity-cli_20260630_073717,0,,0,0,0,,,141.7,1.563225,5415,19,,,5
ue_task_0106,Gemini 3.1 Pro (High),antigravity-cli,Gemini 3.1 Pro (High),default,ue_task_0106_antigravity-cli_20260630_074219,0,,0,0,0,,,127.8,1.4809500000000002,5130,18,,,7
ue_task_0107,Gemini 3.1 Pro (High),antigravity-cli,Gemini 3.1 Pro (High),default,ue_task_0107_antigravity-cli_20260630_074822,0,,0,0,0,,,182.8,1.9746,6840,24,,,2
ue_task_0108,Gemini 3.1 Pro (High),antigravity-cli,Gemini 3.1 Pro (High),default,ue_task_0108_antigravity-cli_20260630_075705,0,,0,0,0,,,356.3,2.5505250000000004,8835,31,,,4
ue_task_0109,Gemini 3.1 Pro (High),antigravity-cli,Gemini 3.1 Pro (High),default,ue_task_0109_antigravity-cli_20260630_080818,1,0,1,10,10,6,12,377.5,2.9619000000000004,10260,36,,,1
ue_task_0110,Gemini 3.1 Pro (High),antigravity-cli,Gemini 3.1 Pro (High),default,ue_task_0110_antigravity-cli_20260630_081856,0,,0,0,0,,,335.2,1.563225,5415,19,,,3
ue_task_0111,Gemini 3.1 Pro (High),antigravity-cli,Gemini 3.1 Pro (High),default,ue_task_0111_antigravity-cli_20260630_082511,0,0,1,0,1,0,8,245.9,2.0568750000000002,7125,25,,,1
ue_task_0112,Gemini 3.1 Pro (High),antigravity-cli,Gemini 3.1 Pro (High),default,ue_task_0112_antigravity-cli_20260630_083242,1,0,1,1,1,3,8,307.3,1.069575,3705,13,,,1
ue_task_0113,Gemini 3.1 Pro (High),antigravity-cli,Gemini 3.1 Pro (High),default,ue_task_0113_antigravity-cli_20260630_084314,0,0,1,0,1,0,8,429.9,1.892325,6555,23,,,0
ue_task_0114,Gemini 3.1 Pro (High),antigravity-cli,Gemini 3.1 Pro (High),default,ue_task_0114_antigravity-cli_20260630_085222,1,1,1,1,1,8,8,400.1,1.4809500000000002,5130,18,,,1
ue_task_0115,Gemini 3.1 Pro (High),antigravity-cli,Gemini 3.1 Pro (High),default,ue_task_0115_antigravity-cli_20260630_090347,0,0,1,0,1,0,7,474.5,2.221425,7695,27,,,1
ue_task_0116,Gemini 3.1 Pro (High),antigravity-cli,Gemini 3.1 Pro (High),default,ue_task_0116_antigravity-cli_20260630_092334,0,0,1,0,1,0,5,1043.8,0.17055,570,2,,,0
ue_task_0117,Gemini 3.1 Pro (High),antigravity-cli,Gemini 3.1 Pro (High),default,ue_task_0117_antigravity-cli_20260630_095046,0,0,1,0,1,0,5,1484.2,6.170624999999999,21375,75,,,0
ue_task_0118,Gemini 3.1 Pro (High),antigravity-cli,Gemini 3.1 Pro (High),default,ue_task_0118_antigravity-cli_20260630_095644,0,0,1,0,1,0,8,216.5,1.563225,5415,19,,,0
ue_task_0119,Gemini 3.1 Pro (High),antigravity-cli,Gemini 3.1 Pro (High),default,ue_task_0119_antigravity-cli_20260630_100527,1,0,1,1,1,3,7,373.3,2.9619000000000004,10260,36,,,2
ue_task_0120,Gemini 3.1 Pro (High),antigravity-cli,Gemini 3.1 Pro (High),default,ue_task_0120_antigravity-cli_20260630_101125,0,0,1,0,1,0,9,183.7,2.6328,9120,32,,,8
ue_task_0001,Claude Opus 4.8 (high),claude-code,claude-opus-4-8,high,ue_task_0001_claude-code_20260613_030100,0,0,1,3,7,3,7,573.0,3.1186949999999993,36240,46,1,0,8
ue_task_0002,Claude Opus 4.8 (high),claude-code,claude-opus-4-8,high,ue_task_0002_claude-code_20260613_032921,1,0,1,11,11,10,11,813.0,4.704402499999999,65395,72,2,0,10
ue_task_0003,Claude Opus 4.8 (high),claude-code,claude-opus-4-8,high,ue_task_0003_claude-code_20260613_034833,0,0,1,4,5,4,5,913.0,5.4883619999999995,60180,68,5,0,6
ue_task_0004,Claude Opus 4.8 (high),claude-code,claude-opus-4-8,high,ue_task_0004_claude-code_20260625_002804,0,0,1,0,1,4,6,500.3,3.7920730000000002,30830,58,1,0,10
ue_task_0005,Claude Opus 4.8 (high),claude-code,claude-opus-4-8,high,ue_task_0005_claude-code_20260613_042145,1,1,1,4,4,6,6,769.0,5.151714000000001,50455,49,6,0,9
ue_task_0006,Claude Opus 4.8 (high),claude-code,claude-opus-4-8,high,ue_task_0006_claude-code_20260613_043400,1,0,1,5,5,4,5,536.8,3.063090999999999,32789,48,1,0,1
ue_task_0007,Claude Opus 4.8 (high),claude-code,claude-opus-4-8,high,ue_task_0007_claude-code_20260625_003930,0,0,1,0,1,1,3,521.5,3.24508,33924,55,3,0,2
ue_task_0008,Claude Opus 4.8 (high),claude-code,claude-opus-4-8,high,ue_task_0008_claude-code_20260613_063829,0,0,1,19,22,19,22,1158.1,6.067172500000001,84175,76,3,0,8
ue_task_0009,Claude Opus 4.8 (high),claude-code,claude-opus-4-8,high,ue_task_0009_claude-code_20260613_094122,1,1,1,5,5,11,11,351.4,1.3360559999999997,20605,30,3,0,1
ue_task_0010,Claude Opus 4.8 (high),claude-code,claude-opus-4-8,high,ue_task_0010_claude-code_20260613_094654,0,1,1,2,3,9,9,162.5,0.5392565,5599,16,1,0,1
ue_task_0011,Claude Opus 4.8 (high),claude-code,claude-opus-4-8,high,ue_task_0011_claude-code_20260613_095252,1,0,1,6,6,8,9,171.3,0.48580049999999997,5982,30,1,0,1
ue_task_0012,Claude Opus 4.8 (high),claude-code,claude-opus-4-8,high,ue_task_0012_claude-code_20260613_100743,0,0,1,8,10,12,16,717.5,3.8603529999999995,51078,67,3,0,5
ue_task_0013,Claude Opus 4.8 (high),claude-code,claude-opus-4-8,high,ue_task_0013_claude-code_20260613_101940,0,0,1,1,2,24,25,452.2,2.2762364999999996,28778,37,3,0,1
ue_task_0014,Claude Opus 4.8 (high),claude-code,claude-opus-4-8,high,ue_task_0014_claude-code_20260628_200121,0,0,1,1,2,17,18,508.0,2.1505995,29669,41,3,0,2
ue_task_0015,Claude Opus 4.8 (high),claude-code,claude-opus-4-8,high,ue_task_0015_claude-code_20260613_103908,0,0,1,1,2,15,16,386.1,1.8341659999999997,21569,43,3,0,7
ue_task_0017,Claude Opus 4.8 (high),claude-code,claude-opus-4-8,high,ue_task_0017_claude-code_20260613_204150,1,0,1,1,1,12,13,363.2,1.3999054999999998,18706,41,4,0,2
ue_task_0018,Claude Opus 4.8 (high),claude-code,claude-opus-4-8,high,ue_task_0018_claude-code_20260613_205106,0,0,1,1,2,15,17,306.4,1.2087394999999996,17237,28,1,0,2
ue_task_0019,Claude Opus 4.8 (high),claude-code,claude-opus-4-8,high,ue_task_0019_claude-code_20260613_211517,0,0,1,1,3,7,15,1170.8,6.164582499999998,73384,49,3,1,2
ue_task_0020,Claude Opus 4.8 (high),claude-code,claude-opus-4-8,high,ue_task_0020_claude-code_20260613_214018,0,0,1,9,12,11,17,1151.5,5.5788775,87189,57,3,0,2
ue_task_0021,Claude Opus 4.8 (high),claude-code,claude-opus-4-8,high,ue_task_0021_claude-code_20260613_215912,0,0,1,4,8,8,14,744.5,3.22146745,40891,54,3,1,1
ue_task_0022,Claude Opus 4.8 (high),claude-code,claude-opus-4-8,high,ue_task_0022_claude-code_20260613_222641,0,0,1,4,8,8,16,1140.9,6.804798000000001,80107,44,4,0,2
ue_task_0023,Claude Opus 4.8 (high),claude-code,claude-opus-4-8,high,ue_task_0023_claude-code_20260628_202129,0,0,1,0,2,7,10,839.9,4.2791595,58065,45,3,0,1
ue_task_0024,Claude Opus 4.8 (high),claude-code,claude-opus-4-8,high,ue_task_0024_claude-code_20260628_203734,1,1,1,3,3,11,11,482.4,2.3981760000000008,27959,34,3,0,1
ue_task_0025,Claude Opus 4.8 (high),claude-code,claude-opus-4-8,high,ue_task_0025_claude-code_20260628_205205,0,0,1,2,3,8,10,499.8,2.4394709999999993,29679,42,3,0,1
ue_task_0026,Claude Opus 4.8 (high),claude-code,claude-opus-4-8,high,ue_task_0026_claude-code_20260628_210636,1,1,1,3,3,8,8,564.5,3.5644344999999995,28571,45,4,1,3
ue_task_0027,Claude Opus 4.8 (high),claude-code,claude-opus-4-8,high,ue_task_0027_claude-code_20260628_212653,0,0,1,0,3,5,8,951.4,4.347389,51017,57,5,1,5
ue_task_0028,Claude Opus 4.8 (high),claude-code,claude-opus-4-8,high,ue_task_0028_claude-code_20260628_213947,0,0,1,0,1,7,8,429.2,1.3752380000000004,26803,23,1,0,2
ue_task_0029,Claude Opus 4.8 (high),claude-code,claude-opus-4-8,high,ue_task_0029_claude-code_20260628_215127,0,0,1,0,1,5,7,429.3,2.8060609999999997,23216,31,3,0,1
ue_task_0030,Claude Opus 4.8 (high),claude-code,claude-opus-4-8,high,ue_task_0030_claude-code_20260628_220443,1,1,1,1,1,8,8,536.3,4.762076500000001,29395,59,3,0,2
ue_task_0031,Claude Opus 4.8 (high),claude-code,claude-opus-4-8,high,ue_task_0031_claude-code_20260628_221809,0,0,1,0,1,2,4,455.7,2.2042420000000003,30160,40,4,0,3
ue_task_0034,Claude Opus 4.8 (high),claude-code,claude-opus-4-8,high,ue_task_0034_claude-code_20260613_235433,0,0,1,5,9,6,10,723.7,4.632697000000001,42069,62,3,0,1
ue_task_0035,Claude Opus 4.8 (high),claude-code,claude-opus-4-8,high,ue_task_0035_claude-code_20260614_001233,0,0,1,4,9,7,14,817.6,11.490670499999997,55299,53,17,0,1
ue_task_0036,Claude Opus 4.8 (high),claude-code,claude-opus-4-8,high,ue_task_0036_claude-code_20260614_002951,0,0,1,5,9,8,11,820.9,5.156206500000001,53165,60,5,0,1
ue_task_0037,Claude Opus 4.8 (high),claude-code,claude-opus-4-8,high,ue_task_0037_claude-code_20260614_005145,0,0,1,4,8,10,14,896.0,6.082469149999998,61928,59,0,1,1
ue_task_0038,Claude Opus 4.8 (high),claude-code,claude-opus-4-8,high,ue_task_0038_claude-code_20260614_011002,0,0,1,10,11,5,12,685.8,3.8942418,36505,73,3,0,1
ue_task_0039,Claude Opus 4.8 (high),claude-code,claude-opus-4-8,high,ue_task_0039_claude-code_20260614_012901,0,0,1,5,9,4,12,1002.8,6.830150999999999,73782,61,6,0,1
ue_task_0042,Claude Opus 4.8 (high),claude-code,claude-opus-4-8,high,ue_task_0042_claude-code_20260614_023226,0,0,1,8,11,11,13,728.7,3.6684705,38582,40,3,1,1
ue_task_0043,Claude Opus 4.8 (high),claude-code,claude-opus-4-8,high,ue_task_0043_claude-code_20260614_025416,0,0,1,11,14,11,14,902.6,5.605063500000001,54652,54,7,0,1
ue_task_0045,Claude Opus 4.8 (high),claude-code,claude-opus-4-8,high,ue_task_0045_claude-code_20260614_035015,0,1,1,0,5,10,10,1217.2,6.206231500000002,82210,55,6,6,1
ue_task_0046,Claude Opus 4.8 (high),claude-code,claude-opus-4-8,high,ue_task_0046_claude-code_20260614_040607,0,0,1,0,1,2,8,490.9,4.4584719999999995,28724,76,4,0,1
ue_task_0047,Claude Opus 4.8 (high),claude-code,claude-opus-4-8,high,ue_task_0047_claude-code_20260614_043126,0,0,1,0,2,8,10,1060.8,4.634746999999998,59627,31,4,0,1
ue_task_0048,Claude Opus 4.8 (high),claude-code,claude-opus-4-8,high,ue_task_0048_claude-code_20260620_205738,0,0,1,0,2,0,7,1163.9,7.683216500000001,77946,52,8,16,1
ue_task_0049,Claude Opus 4.8 (high),claude-code,claude-opus-4-8,high,ue_task_0049_claude-code_20260620_211736,0,0,1,0,2,3,8,1045.3,4.180365999999999,64844,52,2,0,2
ue_task_0050,Claude Opus 4.8 (high),claude-code,claude-opus-4-8,high,ue_task_0050_claude-code_20260620_213547,0,0,1,0,2,4,8,962.2,3.5233814999999997,53747,46,3,0,2
ue_task_0051,Claude Opus 4.8 (high),claude-code,claude-opus-4-8,high,ue_task_0051_claude-code_20260628_224320,0,0,1,0,3,3,9,937.7,4.680279500000001,43368,63,3,0,2
ue_task_0052,Claude Opus 4.8 (high),claude-code,claude-opus-4-8,high,ue_task_0052_claude-code_20260628_230225,0,0,1,0,2,9,10,613.6,3.970298,37254,66,0,0,9
ue_task_0053,Claude Opus 4.8 (high),claude-code,claude-opus-4-8,high,ue_task_0053_claude-code_20260628_232825,0,0,1,0,3,8,9,976.2,3.8133475,46853,56,3,0,5
ue_task_0054,Claude Opus 4.8 (high),claude-code,claude-opus-4-8,high,ue_task_0054_claude-code_20260628_235022,0,0,1,1,3,5,8,846.7,8.031251500000002,64320,58,0,0,1
ue_task_0055,Claude Opus 4.8 (high),claude-code,claude-opus-4-8,high,ue_task_0055_claude-code_20260629_000544,0,,0,0,0,,,632.7,3.829753,51922,53,0,0,1
ue_task_0056,Claude Opus 4.8 (high),claude-code,claude-opus-4-8,high,ue_task_0056_claude-code_20260629_001445,0,0,1,9,10,9,10,178.1,2.288020500000001,13498,19,0,0,1
ue_task_0057,Claude Opus 4.8 (high),claude-code,claude-opus-4-8,high,ue_task_0057_claude-code_20260620_223735,1,0,1,2,2,3,8,1105.0,5.968504999999998,52577,50,4,0,2
ue_task_0058,Claude Opus 4.8 (high),claude-code,claude-opus-4-8,high,ue_task_0058_claude-code_20260620_225810,1,0,1,1,1,6,7,1135.7,5.991813500000002,39525,67,3,0,1
ue_task_0059,Claude Opus 4.8 (high),claude-code,claude-opus-4-8,high,ue_task_0059_claude-code_20260620_231506,1,0,1,1,1,5,8,920.4,6.773909,79467,41,0,0,3
ue_task_0060,Claude Opus 4.8 (high),claude-code,claude-opus-4-8,high,ue_task_0060_claude-code_20260629_003350,0,0,1,0,1,4,8,852.6,1.721773,23234,36,3,0,3
ue_task_0061,Claude Opus 4.8 (high),claude-code,claude-opus-4-8,high,ue_task_0061_claude-code_20260629_004852,0,0,1,0,1,8,9,518.6,1.615253,12301,23,3,0,1
ue_task_0062,Claude Opus 4.8 (high),claude-code,claude-opus-4-8,high,ue_task_0062_claude-code_20260629_010019,0,,0,0,0,,,423.3,1.6753505000000002,21945,30,0,0,1
ue_task_0063,Claude Opus 4.8 (high),claude-code,claude-opus-4-8,high,ue_task_0063_claude-code_20260621_001356,1,0,1,3,3,9,13,621.9,0.9264490000000001,12704,27,3,0,2
ue_task_0064,Claude Opus 4.8 (high),claude-code,claude-opus-4-8,high,ue_task_0064_claude-code_20260629_011449,0,0,1,2,3,9,10,466.9,0.9747399999999998,11529,24,3,0,2
ue_task_0065,Claude Opus 4.8 (high),claude-code,claude-opus-4-8,high,ue_task_0065_claude-code_20260629_013449,1,0,1,1,1,8,11,906.9,4.692403,56915,64,3,0,6
ue_task_0067,Claude Opus 4.8 (high),claude-code,claude-opus-4-8,high,ue_task_0067_claude-code_20260629_022225,0,0,1,0,1,4,7,913.6,3.3453965,18299,39,5,0,1
ue_task_0068,Claude Opus 4.8 (high),claude-code,claude-opus-4-8,high,ue_task_0068_claude-code_20260629_024346,0,0,1,0,1,6,7,804.0,4.1054905,34339,35,3,0,1
ue_task_0069,Claude Opus 4.8 (high),claude-code,claude-opus-4-8,high,ue_task_0069_claude-code_20260621_011004,1,0,1,3,3,8,11,1475.1,8.717964750000002,66566,87,4,0,2
ue_task_0070,Claude Opus 4.8 (high),claude-code,claude-opus-4-8,high,ue_task_0070_claude-code_20260629_030136,0,0,1,1,2,9,10,709.7,3.0353904999999997,37213,53,1,0,4
ue_task_0071,Claude Opus 4.8 (high),claude-code,claude-opus-4-8,high,ue_task_0071_claude-code_20260629_031551,0,0,1,1,2,6,7,562.9,1.5932455,17090,36,5,0,4
ue_task_0072,Claude Opus 4.8 (high),claude-code,claude-opus-4-8,high,ue_task_0072_claude-code_20260629_033212,0,0,1,4,6,8,11,452.3,4.110440999999999,29819,48,4,0,3
ue_task_0074,Claude Opus 4.8 (high),claude-code,claude-opus-4-8,high,ue_task_0074_claude-code_20260629_042134,0,0,1,0,3,7,10,562.7,3.3827795,31242,37,1,0,3
ue_task_0075,Claude Opus 4.8 (high),claude-code,claude-opus-4-8,high,ue_task_0075_claude-code_20260629_044524,0,1,1,0,2,10,10,1111.7,6.558149999999997,55673,93,3,0,3
ue_task_0077,Claude Opus 4.8 (high),claude-code,claude-opus-4-8,high,ue_task_0077_claude-code_20260629_054035,0,,0,0,0,,,1493.5,12.396366500000005,85207,81,0,0,7
ue_task_0078,Claude Opus 4.8 (high),claude-code,claude-opus-4-8,high,ue_task_0078_claude-code_20260629_060433,0,,0,0,0,,,932.8,5.632294999999999,48424,48,2,0,5
ue_task_0079,Claude Opus 4.8 (high),claude-code,claude-opus-4-8,high,ue_task_0079_claude-code_20260629_062311,0,,0,0,0,,,802.4,7.064199500000001,44009,68,0,0,2
ue_task_0080,Claude Opus 4.8 (high),claude-code,claude-opus-4-8,high,ue_task_0080_claude-code_20260629_064906,0,0,1,3,7,6,7,1130.3,6.418212500000001,69811,51,3,37,4
